Date,Temperature,Precipitation
1836-04-20,-9.694399999999971,0.6372000864
1836-04-21,-6.40379999999999,0.5400001728
1836-04-22,-2.6984999999999677,0.8856
1836-04-23,-2.039799999999957,2.0412000000000003
1836-04-24,-5.085899999999981,1.6416000000000002
1836-04-25,-4.545500000000004,1.0368
1836-04-26,-1.7075999999999567,1.1772
1836-04-27,1.0796000000000276,2.5596
1836-04-28,3.3220000000000027,4.0608
1836-04-29,4.863400000000013,3.2724
1836-04-30,5.157300000000021,3.7044
1836-05-01,2.9306000000000267,3.2832000000000003
1836-05-02,2.6499000000000024,3.5316
1836-05-03,2.2450000000000045,2.2356
1836-05-04,4.101700000000051,3.3588000000000005
1836-05-05,2.955200000000048,2.0196
1836-05-06,4.746400000000051,1.9332
1836-05-07,8.07570000000004,1.2528
1836-05-08,10.528999999999996,1.7604
1836-05-09,10.834699999999998,2.0088
1836-05-10,12.25260000000003,1.5336
1836-05-11,12.941300000000012,1.9656
1836-05-12,10.91500000000002,1.9764
1836-05-13,8.953300000000013,1.5444
1836-05-14,10.08280000000002,1.5336
1836-05-15,10.26520000000005,1.1448
1836-05-16,11.93190000000004,0.6479999136
1836-05-17,13.070600000000011,1.188
1836-05-18,13.525300000000016,1.8036
1836-05-19,13.13130000000001,2.8836
1836-05-20,12.979200000000048,2.8836
1836-05-21,13.161,2.97
1836-05-22,13.702500000000043,2.0952
1836-05-23,14.668100000000038,2.7216
1836-05-24,10.003900000000044,3.466799136
1836-05-25,9.498100000000022,1.5012
1836-05-26,12.269800000000032,1.4364
1836-05-27,12.382600000000023,1.3608
1836-05-28,12.076800000000048,1.89
1836-05-29,12.956800000000044,1.0044
1836-05-30,14.708000000000029,1.4472
1836-05-31,12.953300000000011,2.1492
1836-06-01,13.584100000000037,1.0908
1836-06-02,16.064400000000035,1.4796
1836-06-03,17.688800000000015,1.3608
1836-06-04,18.217300000000023,1.0368
1836-06-05,18.24490000000003,1.0584
1836-06-06,18.13530000000003,1.8468
1836-06-07,14.106100000000026,3.2292
1836-06-08,13.4298,1.404
1836-06-09,15.474199999999996,1.9332
1836-06-10,14.757300000000043,2.5272
1836-06-11,13.203900000000033,3.4668
1836-06-12,12.097700000000032,2.5812
1836-06-13,14.645399999999997,1.5119999999999998
1836-06-14,16.170500000000004,2.0412000000000003
1836-06-15,16.071500000000015,1.6956
1836-06-16,15.801500000000033,1.8792
1836-06-17,16.81650000000002,1.3932
1836-06-18,17.5034,1.0692
1836-06-19,19.27030000000002,0.3671999999999999
1836-06-20,20.79740000000004,0.918
1836-06-21,19.5668,2.6028
1836-06-22,18.20350000000002,2.5056
1836-06-23,17.49830000000003,2.6028
1836-06-24,17.465400000000045,2.2464
1836-06-25,18.34700000000004,2.0736
1836-06-26,19.19650000000001,1.3824
1836-06-27,20.23330000000004,1.35
1836-06-28,20.446600000000046,1.4796
1836-06-29,20.67100000000005,1.4364
1836-06-30,20.10560000000004,2.0736
1836-07-01,19.38820000000004,1.566
1836-07-02,19.953700000000023,0.5399998272
1836-07-03,20.620400000000014,1.0584
1836-07-04,21.340900000000037,1.5119999999999998
1836-07-05,22.145200000000045,1.1664
1836-07-06,22.29230000000001,1.1124
1836-07-07,21.55030000000005,2.5812
1836-07-08,20.56650000000002,2.8512000000000004
1836-07-09,20.480000000000015,2.1276
1836-07-10,21.233400000000017,1.08
1836-07-11,22.57620000000003,0.4535999999999999
1836-07-12,22.79680000000002,0.918
1836-07-13,21.681500000000028,1.8684
1836-07-14,20.98230000000001,1.998
1836-07-15,20.68100000000004,2.0304
1836-07-16,20.34910000000002,1.8792
1836-07-17,20.71380000000005,1.1232
1836-07-18,21.725900000000024,0.7992000864000001
1836-07-19,22.94720000000001,0.6264
1836-07-20,22.41670000000005,2.4732000000000003
1836-07-21,19.82420000000002,4.2768
1836-07-22,19.34890000000001,2.1384
1836-07-23,19.77610000000004,1.7928
1836-07-24,20.178,2.4948
1836-07-25,19.307100000000048,3.326399136
1836-07-26,18.56530000000004,3.294
1836-07-27,17.88990000000001,2.646
1836-07-28,17.21690000000001,3.466800864
1836-07-29,16.321600000000046,2.7
1836-07-30,16.19290000000001,2.3976
1836-07-31,16.473700000000008,1.9548
1836-08-01,17.0462,1.9224
1836-08-02,17.112300000000005,2.0952
1836-08-03,16.955100000000016,2.4084
1836-08-04,16.324900000000014,2.3976
1836-08-05,15.525900000000036,2.7648
1836-08-06,14.811800000000003,2.2464
1836-08-07,15.024,2.0088
1836-08-08,15.63620000000003,2.1492
1836-08-09,16.381500000000017,1.4148
1836-08-10,17.270700000000033,1.2312
1836-08-11,18.07910000000004,1.0908
1836-08-12,18.1293,1.5444
1836-08-13,16.730500000000006,1.6956
1836-08-14,16.92190000000005,1.0368
1836-08-15,17.910500000000013,0.7452
1836-08-16,17.948000000000036,0.918
1836-08-17,17.986199999999997,0.7992001728
1836-08-18,18.972200000000043,0.5724
1836-08-19,18.625400000000013,1.9116
1836-08-20,17.106100000000026,1.1016
1836-08-21,15.047500000000014,0.9072
1836-08-22,14.616100000000015,0.3780000864
1836-08-23,16.254200000000026,0.5292
1836-08-24,17.214800000000025,0.7452
1836-08-25,17.71890000000002,0.4104001728
1836-08-26,17.163700000000006,1.9008
1836-08-27,15.225300000000004,3.1212
1836-08-28,11.979900000000043,4.2336
1836-08-29,10.838800000000049,1.5983999999999998
1836-08-30,11.590400000000043,1.566
1836-08-31,13.0865,0.7452000864
1836-09-01,14.276100000000042,1.134
1836-09-02,12.640800000000011,2.0844
1836-09-03,12.023200000000031,0.8964
1836-09-04,12.012400000000014,1.8144
1836-09-05,10.692499999999995,1.674
1836-09-06,10.644800000000032,0.7452000864
1836-09-07,11.877700000000004,0.4103998271999999
1836-09-08,13.23090000000002,0.7128000864
1836-09-09,12.689400000000036,0.9936
1836-09-10,13.238,0.7883999136000001
1836-09-11,13.499700000000018,1.0584
1836-09-12,11.208000000000029,2.1492
1836-09-13,9.194700000000012,1.6308
1836-09-14,9.523500000000013,1.4472
1836-09-15,9.972900000000038,0.8424
1836-09-16,11.160000000000023,0.7236
1836-09-17,10.582100000000024,1.3824
1836-09-18,9.739300000000014,1.1988
1836-09-19,10.160000000000023,0.9504
1836-09-20,8.821900000000028,2.1924
1836-09-21,5.0190000000000055,2.862
1836-09-22,3.696300000000008,1.3932
1836-09-23,3.890800000000013,0.9288
1836-09-24,4.553500000000042,0.5615999136000001
1836-09-25,5.328700000000026,0.5831999999999999
1836-09-26,5.768300000000011,0.7991999999999999
1836-09-27,5.262699999999995,0.8208000864
1836-09-28,4.9827999999999975,0.6048
1836-09-29,5.271400000000028,0.5184000864
1836-09-30,6.090900000000033,0.4212000864
1836-10-01,6.381500000000017,1.3392000000000002
1836-10-02,3.8944000000000183,2.0412000000000003
1836-10-03,1.620300000000043,1.8036
1836-10-04,1.106899999999996,1.7171999999999998
1836-10-05,-0.2756999999999721,1.782
1836-10-06,-0.6941999999999666,1.8576
1836-10-07,0.2983000000000402,0.8316
1836-10-08,2.652900000000045,2.1276
1836-10-09,2.049000000000035,2.0628
1836-10-10,-0.2861999999999511,2.1276
1836-10-11,0.6625999999999976,3.8448
1836-10-12,-1.9348999999999703,3.3372
1836-10-13,-5.224999999999966,1.7064
1836-10-14,-5.605099999999993,1.6524
1836-10-15,-5.666399999999953,1.3932
1836-10-16,-4.603199999999958,1.4472
1836-10-17,-1.64609999999999,1.4688
1836-10-18,0.3508000000000493,1.5228000000000002
1836-10-19,0.7152000000000385,1.458
1836-10-20,1.893000000000029,1.5983999999999998
1836-10-21,1.2945000000000275,1.9872
1836-10-22,-1.90949999999998,1.188
1836-10-23,-0.790300000000002,1.4472
1836-10-24,-2.442099999999982,1.3824
1836-10-25,-2.736499999999978,0.9828
1836-10-26,-0.5275999999999499,0.9288
1836-10-27,0.7216999999999985,1.08
1836-10-28,1.033299999999997,1.3392000000000002
1836-10-29,-0.1363000000000056,2.16
1836-10-30,-2.5360999999999763,0.7559999136
1836-10-31,-1.800299999999993,2.0304
1836-11-01,-3.726399999999956,2.2896
1836-11-02,-4.533299999999997,2.1708000000000003
1836-11-03,-5.272599999999954,2.5272
1836-11-04,-7.247899999999959,1.3824
1836-11-05,-8.161599999999964,1.1556
1836-11-06,-9.161,1.2312
1836-11-07,-10.636499999999955,0.6696000000000001
1836-11-08,-10.763099999999952,0.5939999136
1836-11-09,-9.586299999999994,0.9504
1836-11-10,-8.196499999999958,1.5768
1836-11-11,-8.049099999999953,1.1664
1836-11-12,-7.404499999999984,1.458
1836-11-13,-6.655999999999949,1.6308
1836-11-14,-8.541699999999992,1.8792
1836-11-15,-11.752099999999984,0.9072
1836-11-16,-10.580499999999972,1.1772
1836-11-17,-8.887099999999975,2.0736
1836-11-18,-12.9486,1.7280000000000002
1836-11-19,-16.54939999999999,0.6588000864
1836-11-20,-16.932699999999954,0.594
1836-11-21,-15.63149999999996,0.8532000864
1836-11-22,-13.31189999999998,1.3716
1836-11-23,-10.488399999999956,2.106
1836-11-24,-7.971000000000004,3.726
1836-11-25,-10.754799999999989,2.8512000000000004
1836-11-26,-19.12489999999997,1.1124
1836-11-27,-21.76279999999997,0.4536000864
1836-11-28,-20.23089999999999,0.648
1836-11-29,-19.162299999999988,0.6372
1836-11-30,-16.13209999999998,1.1448
1836-12-01,-14.96229999999997,1.4472
1836-12-02,-15.465399999999988,1.4364
1836-12-03,-12.394799999999975,1.944
1836-12-04,-9.982699999999966,2.7
1836-12-05,-9.7663,2.4408
1836-12-06,-15.819999999999991,1.1556
1836-12-07,-18.16579999999999,1.0044
1836-12-08,-18.56489999999997,1.0152
1836-12-09,-20.591999999999985,0.7884
1836-12-10,-23.133099999999985,0.6048
1836-12-11,-22.25849999999997,0.6479999136
1836-12-12,-21.12349999999998,0.8532000864
1836-12-13,-20.006699999999967,0.7236
1836-12-14,-19.61369999999997,0.6804
1836-12-15,-18.274999999999977,0.8964
1836-12-16,-17.55019999999999,0.6264
1836-12-17,-15.4212,0.8424
1836-12-18,-13.296299999999974,1.1232
1836-12-19,-11.138099999999952,1.3716
1836-12-20,-10.669499999999973,1.5336
1836-12-21,-13.19399999999996,1.134
1836-12-22,-11.64409999999998,1.2852
1836-12-23,-9.812599999999977,1.1232
1836-12-24,-9.324599999999975,1.296
1836-12-25,-8.108599999999967,1.3068
1836-12-26,-9.251099999999951,0.8532000864
1836-12-27,-9.412999999999954,1.8468
1836-12-28,-14.451199999999972,1.5012
1836-12-29,-19.072099999999978,1.026
1836-12-30,-20.69429999999997,0.702
1836-12-31,-25.530399999999982,0.3671999999999999
1837-01-01,-27.63409999999999,0.3563999136
1837-01-02,-26.584599999999966,0.3024
1837-01-03,-23.74399999999997,0.594
1837-01-04,-18.727799999999974,2.052
1837-01-05,-15.767999999999972,2.5164
1837-01-06,-12.754099999999994,2.3544
1837-01-07,-23.56489999999997,0.9828
1837-01-08,-28.264899999999983,0.4968
1837-01-09,-29.42689999999999,0.6155999136
1837-01-10,-30.206499999999977,0.4428
1837-01-11,-30.265599999999974,0.1512
1837-01-12,-26.61469999999997,0.3455999999999999
1837-01-13,-23.258199999999988,0.8208000000000001
1837-01-14,-24.19599999999997,0.54
1837-01-15,-23.74219999999997,0.7559999999999999
1837-01-16,-20.305399999999963,0.9936
1837-01-17,-16.236999999999966,1.188
1837-01-18,-15.299099999999951,0.8856
1837-01-19,-12.102399999999989,1.4256000000000002
1837-01-20,-11.80849999999998,1.1232
1837-01-21,-9.14069999999998,1.6632
1837-01-22,-9.359499999999969,1.9008
1837-01-23,-14.336099999999988,1.5228000000000002
1837-01-24,-18.68979999999999,1.1772
1837-01-25,-22.39979999999997,0.7668
1837-01-26,-17.112199999999973,1.1232
1837-01-27,-11.747599999999975,2.268
1837-01-28,-8.846099999999979,2.6676
1837-01-29,-8.938599999999951,2.2356
1837-01-30,-10.151899999999957,2.1384
1837-01-31,-12.72969999999998,1.5552
1837-02-01,-12.239599999999996,1.6632
1837-02-02,-16.509500000000003,1.3824
1837-02-03,-19.71069999999997,1.2636
1837-02-04,-23.28219999999999,1.1988
1837-02-05,-28.20539999999997,0.594
1837-02-06,-25.03109999999998,0.4752
1837-02-07,-17.823099999999982,1.0692
1837-02-08,-16.623599999999954,1.1232
1837-02-09,-16.12469999999996,1.0152
1837-02-10,-15.38549999999998,0.9936
1837-02-11,-12.69739999999996,0.9072
1837-02-12,-14.498699999999983,0.9612
1837-02-13,-14.590499999999963,0.9612
1837-02-14,-14.316499999999962,0.9288
1837-02-15,-14.58499999999998,1.3176
1837-02-16,-17.48599999999999,1.026
1837-02-17,-18.34639999999999,1.0152
1837-02-18,-21.27559999999997,0.7668
1837-02-19,-22.78689999999997,0.972
1837-02-20,-27.115699999999972,0.6804
1837-02-21,-28.240899999999986,0.3671999999999999
1837-02-22,-27.098599999999976,0.3887999136
1837-02-23,-26.27909999999997,0.5508
1837-02-24,-27.952199999999976,0.4535999999999999
1837-02-25,-28.36189999999999,0.3455999999999999
1837-02-26,-27.34269999999998,0.3564
1837-02-27,-25.605199999999968,0.6696000000000001
1837-02-28,-25.350299999999976,0.8316000863999999
1837-03-01,-25.70469999999997,0.5616
1837-03-02,-24.01389999999998,0.4752
1837-03-03,-18.99579999999997,0.6587999999999999
1837-03-04,-14.4366,1.3176
1837-03-05,-9.526999999999989,2.1276
1837-03-06,-6.961399999999969,2.6352
1837-03-07,-6.45799999999997,2.2572
1837-03-08,-5.560599999999965,2.754
1837-03-09,-6.608299999999986,2.754
1837-03-10,-9.303200000000004,3.348
1837-03-11,-11.815699999999993,2.808
1837-03-12,-9.80559999999997,2.0628
1837-03-13,-14.325599999999952,1.1448
1837-03-14,-15.79589999999996,0.9072
1837-03-15,-13.631199999999978,1.3608
1837-03-16,-9.087400000000002,1.4148
1837-03-17,-7.297199999999975,1.7604
1837-03-18,-6.856399999999951,1.944
1837-03-19,-5.666399999999953,2.7108
1837-03-20,-6.664899999999989,1.8252
1837-03-21,-8.011499999999955,1.6092
1837-03-22,-11.317799999999975,2.052
1837-03-23,-15.926699999999984,0.8424000864
1837-03-24,-15.04989999999998,0.54
1837-03-25,-13.460699999999974,0.9612
1837-03-26,-14.176699999999984,0.9504
1837-03-27,-13.89269999999999,0.9396
1837-03-28,-12.240999999999984,1.1772
1837-03-29,-11.992799999999988,1.3824
1837-03-30,-13.681299999999965,1.2528
1837-03-31,-15.466399999999965,1.2204
1837-04-01,-15.1087,0.6911999136
1837-04-02,-14.495299999999986,0.6587999999999999
1837-04-03,-11.71799999999996,1.0152
1837-04-04,-9.014499999999998,1.6524
1837-04-05,-7.647799999999961,1.6416000000000002
1837-04-06,-8.147099999999966,2.2464
1837-04-07,-11.380200000000002,1.1448
1837-04-08,-6.376800000000003,2.8728
1837-04-09,-5.363499999999988,3.1968
1837-04-10,-9.848099999999988,2.0628
1837-04-11,-11.17429999999996,1.9548
1837-04-12,-13.11269999999996,1.5228000000000002
1837-04-13,-11.991299999999969,1.188
1837-04-14,-8.484299999999962,1.5552
1837-04-15,-4.7847999999999615,2.8944
1837-04-16,-4.408399999999972,2.9592
1837-04-17,-8.368799999999965,1.296
1837-04-18,-6.696299999999951,1.6092
1837-04-19,-8.66379999999998,1.9656
1837-04-20,-11.461299999999994,0.9612
1837-04-21,-9.258799999999953,0.6804
1837-04-22,-6.5166999999999575,1.4796
1837-04-23,-5.563699999999983,1.1664
1837-04-24,-4.323299999999961,1.5444
1837-04-25,-4.4874999999999545,2.4408
1837-04-26,-7.295599999999979,2.0736
1837-04-27,-6.596799999999973,0.8640000000000001
1837-04-28,-5.211399999999969,0.9396
1837-04-29,-3.90459999999996,1.3932
1837-04-30,-4.968899999999962,1.6416000000000002
1837-05-01,-6.184599999999989,1.1988
1837-05-02,-5.82669999999996,0.8856
1837-05-03,-2.883299999999963,1.4364
1837-05-04,-0.2227999999999497,2.2032
1837-05-05,-0.0500999999999862,2.1492
1837-05-06,2.153099999999995,2.6028
1837-05-07,3.967300000000023,3.8448
1837-05-08,1.5319000000000074,3.4668
1837-05-09,0.0624000000000251,2.376
1837-05-10,2.106300000000033,2.0844
1837-05-11,3.492999999999995,4.5468
1837-05-12,0.5224000000000046,3.542400864
1837-05-13,-0.4787999999999783,1.8036
1837-05-14,2.3221000000000345,1.2744
1837-05-15,4.63250000000005,3.5316
1837-05-16,3.946300000000008,3.6396
1837-05-17,3.2169000000000096,3.8232
1837-05-18,1.6521000000000186,1.8144
1837-05-19,1.7601999999999975,1.9224
1837-05-20,1.497600000000034,1.9332
1837-05-21,3.592800000000011,1.2636
1837-05-22,6.612000000000023,1.566
1837-05-23,6.247299999999996,1.9116
1837-05-24,5.823100000000011,1.7712
1837-05-25,5.954400000000021,2.5488
1837-05-26,5.363300000000038,2.4948
1837-05-27,4.232100000000003,2.5596
1837-05-28,4.408900000000017,2.0412000000000003
1837-05-29,4.469800000000021,2.1384
1837-05-30,6.257200000000012,1.2852
1837-05-31,8.807200000000023,0.9072
1837-06-01,10.619799999999998,1.7388
1837-06-02,12.157700000000034,2.214
1837-06-03,10.441000000000033,2.2464
1837-06-04,9.46610000000004,2.2572
1837-06-05,9.430900000000008,1.9116
1837-06-06,10.714500000000044,1.6092
1837-06-07,12.805499999999997,1.5119999999999998
1837-06-08,14.421400000000006,1.5983999999999998
1837-06-09,13.564099999999996,1.8684
1837-06-10,12.238300000000038,1.8468
1837-06-11,12.327400000000011,1.6632
1837-06-12,13.2543,1.3392000000000002
1837-06-13,14.690300000000036,0.6156
1837-06-14,16.07420000000002,0.4752
1837-06-15,16.341000000000008,0.918
1837-06-16,15.986300000000028,1.7928
1837-06-17,16.626700000000028,1.1772
1837-06-18,17.08050000000003,1.0044
1837-06-19,18.14600000000001,1.1664
1837-06-20,18.38620000000003,1.3824
1837-06-21,17.929200000000037,1.4364
1837-06-22,18.76840000000004,0.5399998272
1837-06-23,20.083000000000027,0.5831999999999999
1837-06-24,20.800200000000014,2.214
1837-06-25,19.53970000000004,1.7064
1837-06-26,17.5831,1.7280000000000002
1837-06-27,18.501800000000003,1.1664
1837-06-28,19.087900000000047,1.7928
1837-06-29,17.400000000000034,2.862
1837-06-30,17.269300000000044,1.7712
1837-07-01,18.36670000000004,0.9288
1837-07-02,18.6875,0.8423999136
1837-07-03,18.501000000000037,1.2312
1837-07-04,18.84880000000004,1.134
1837-07-05,18.320899999999995,1.6848
1837-07-06,18.8999,1.3392000000000002
1837-07-07,19.312700000000007,1.0692
1837-07-08,19.268100000000004,1.0152
1837-07-09,19.08250000000004,1.5012
1837-07-10,19.27680000000004,1.6848
1837-07-11,19.51910000000004,1.1772
1837-07-12,20.234500000000025,0.5724000864000001
1837-07-13,20.80070000000001,1.1448
1837-07-14,21.0129,0.7343998272
1837-07-15,21.8605,1.0584
1837-07-16,22.7328,1.2096
1837-07-17,23.094300000000032,1.0476
1837-07-18,22.979900000000043,0.9828
1837-07-19,22.66920000000005,1.5552
1837-07-20,22.63680000000005,1.3716
1837-07-21,21.195899999999995,1.1988
1837-07-22,19.312700000000007,0.6804000863999999
1837-07-23,20.83770000000004,0.6587999999999999
1837-07-24,22.28290000000004,0.5184
1837-07-25,22.16160000000002,1.9656
1837-07-26,19.500699999999995,4.255199999999999
1837-07-27,15.939900000000025,4.6764
1837-07-28,15.418100000000038,1.9116
1837-07-29,15.881500000000017,0.9504
1837-07-30,17.29820000000001,0.8424
1837-07-31,16.289500000000032,2.2464
1837-08-01,15.4264,2.6676
1837-08-02,15.474000000000046,2.6892
1837-08-03,14.665400000000034,3.2076
1837-08-04,14.78230000000002,1.782
1837-08-05,15.843400000000033,1.0692
1837-08-06,16.670299999999997,1.7171999999999998
1837-08-07,15.759500000000005,1.7928
1837-08-08,14.939900000000025,1.836
1837-08-09,14.94810000000001,1.1772
1837-08-10,14.638800000000003,1.1664
1837-08-11,15.64500000000004,0.8316
1837-08-12,17.12130000000002,0.6480000864
1837-08-13,18.300900000000013,0.5076000864
1837-08-14,19.411800000000028,0.2376000864
1837-08-15,19.41560000000004,0.5939999136
1837-08-16,18.385700000000043,1.458
1837-08-17,18.13400000000001,0.7991999136
1837-08-18,17.514400000000023,1.5768
1837-08-19,16.566100000000006,1.2528
1837-08-20,15.703100000000006,2.0304
1837-08-21,15.284199999999998,1.4904
1837-08-22,15.006600000000049,1.6308
1837-08-23,15.19720000000001,1.0908
1837-08-24,15.545800000000042,0.7668
1837-08-25,15.691400000000044,1.1556
1837-08-26,15.483100000000036,1.7280000000000002
1837-08-27,15.051900000000046,1.6848
1837-08-28,14.863699999999994,1.0368
1837-08-29,15.942000000000007,0.3023999136
1837-08-30,15.71470000000005,0.6696000864
1837-08-31,15.803600000000015,0.5616
1837-09-01,16.783800000000042,0.8316
1837-09-02,14.996700000000033,3.348
1837-09-03,12.012200000000009,1.89
1837-09-04,11.851300000000036,0.8748
1837-09-05,10.759400000000028,2.3652
1837-09-06,11.136300000000006,2.1708000000000003
1837-09-07,12.93380000000002,2.1816
1837-09-08,9.6361,3.3156
1837-09-09,6.339400000000012,2.4192
1837-09-10,4.786600000000021,1.7712
1837-09-11,5.674500000000023,2.16
1837-09-12,8.455100000000016,1.6092
1837-09-13,9.321300000000008,1.7604
1837-09-14,7.906900000000007,1.9116
1837-09-15,6.399600000000021,1.3392000000000002
1837-09-16,5.647700000000043,0.972
1837-09-17,5.939400000000035,0.7776000864
1837-09-18,7.27230000000003,0.4644
1837-09-19,8.878600000000006,1.0044
1837-09-20,9.143000000000027,2.1492
1837-09-21,6.701400000000035,2.4732000000000003
1837-09-22,4.59880000000004,1.404
1837-09-23,4.149300000000039,1.5552
1837-09-24,4.205600000000004,0.9504
1837-09-25,5.829900000000009,0.7559999999999999
1837-09-26,7.966300000000047,1.5228000000000002
1837-09-27,5.908900000000017,1.9008
1837-09-28,6.106899999999996,1.5228000000000002
1837-09-29,7.282000000000039,1.0152
1837-09-30,7.010400000000004,0.9612
1837-10-01,8.3793,0.4536000864
1837-10-02,9.236000000000049,0.3455999999999999
1837-10-03,9.60450000000003,0.4643999136
1837-10-04,7.565200000000004,1.8792
1837-10-05,4.311800000000005,1.8684
1837-10-06,3.441400000000044,1.35
1837-10-07,3.699100000000044,1.3824
1837-10-08,2.485900000000015,2.2572
1837-10-09,0.283299999999997,1.944
1837-10-10,-2.4067000000000007,2.2032
1837-10-11,-4.506799999999998,1.1232
1837-10-12,-4.617199999999968,1.5228000000000002
1837-10-13,-2.8169999999999504,1.7388
1837-10-14,-1.1896999999999591,0.9288
1837-10-15,-0.2737999999999942,0.5831999999999999
1837-10-16,0.2749000000000023,0.3780000864
1837-10-17,1.0055000000000405,0.3564
1837-10-18,1.9705000000000157,0.6264000864
1837-10-19,1.5597000000000207,1.3068
1837-10-20,1.4861000000000215,1.0908
1837-10-21,1.2483000000000288,1.5768
1837-10-22,0.0888000000000488,0.9504
1837-10-23,-0.3541999999999916,0.9288
1837-10-24,-0.1628999999999791,0.6696000864
1837-10-25,0.2830000000000154,0.3996000864
1837-10-26,1.1124000000000365,1.3392000000000002
1837-10-27,1.091700000000003,2.0736
